index_id,name,description,ingredients,instructions
74,日式烤飯糰,烤飯糰外層口感焦香酥脆，兩側米粒皆吸附日式照燒醬鹹甜醬汁，色澤呈現美味醬色。入口後，照燒泡菜豬肉的酸、鹹、甜、辣，看似複雜卻又巧妙融入米飯中，是一道適合當下午茶或野餐的小點心。,"['五花豬肉片 20-30公克', '米飯 1碗', '泡菜 20公克', '食用油 15毫升', '白芝麻 適量公克', '海苔片 1片', '柴魚片 適量公克', '照燒醬 7公克']","['將飯捏成緊實的三角飯糰後，放進冰箱冷藏1晚。', '隔天取出後，起一平底鍋，放入飯糰，以小火每面各煎7分鐘。', '每一面皆煎到呈脆脆鍋巴後，三角兩面塗上日式照燒醬。', '飯糰兩面再以小火煎五分鐘呈現至焦糖色即可取出。', '另起一平底鍋，倒入少許沙拉油，放入豬五花肉片拌炒。', '再倒入日式照燒醬，讓豬五花肉片充份吸附醬汁。', '再倒入泡菜拌炒均勻。', '將飯糰從側面剖半並放入所有食材即完成']"
75,胡麻洋蔥培根盤,洋蔥清脆鮮甜的口感搭配培根鹹香，拌著胡麻醬一起吃，鹹甜清爽的滋味，讓人忍不住一口接著一口，是一道適合當作下午茶的簡易料理。,"['培根 3片', '洋蔥 1顆', '胡麻醬 15公克', '洋香菜葉 適量公克']","['起一煎鍋，倒入培根拌炒至熟成取出。', '原鍋放入洋蔥片乾煎，煎至洋蔥表面略帶金黃即可取出。', '將洋蔥均勻排列於盤子上，上方放上培根片。', '淋上胡麻醬。', '最後灑上洋香菜葉即可食用。']"
76,胡麻佐腿排飯,酸甜的胡麻醬汁，可緩解雞排帶來的油膩感，搭配義式炒飯的鹹香，整體口感豐富有變化，卻又十分和諧。,"['檸檬汁 10毫升', '黃甜椒 1/2顆', '紅甜椒 1/2顆', '去骨雞腿 110公克', '米飯 1碗', '紅糖 適量公克', '胡麻醬 21公克', '洋香菜葉 5公克', '萬用胡椒鹽 適量公克', '義大利香料 5公克']","['胡麻醬加入2小匙檸檬汁、糖適量及洋香菜葉拌勻成醬汁。', '雞腿肉拍鬆。', '起一煎鍋，將雞腿肉煎熟，雙面煎至金黃色即可取出切塊備用。', '同一煎鍋，倒入白飯炒至微黃。', '放入紅黃甜椒拌炒。', '灑入義大利香料拌炒。', '灑入萬用胡椒鹽調味', '將炒飯盛盤，擺上雞腿排。', '最後將醬汁淋上雞腿排即完成。']"
77,鮮蔬蒸豆腐+藜麥飯,用蔬食餐減輕腸胃負擔吧!只要灑上鮮磨白胡椒，就能讓豆腐與蔬菜變得鮮甜清香，再搭配富含營養素的藜麥飯，就是一道頂級的蔬食套餐。,"['紅蘿蔔 25公克', '板豆腐 1塊', '香菇 4朵', '米 270公克', '四季豆 6根', '藜麥 少許公克', '薄鹽醬油 20毫升', '太白粉 7公克', '白胡椒粉 5公克']","['將豆腐壓碎，再淋上醬油並攪拌均勻。', '加入紅蘿蔔、四季豆、香菇 所有食材', '灑上白胡椒及太白粉(調水)再攪拌均勻。', '放入電鍋蒸至食材熟成。', '蒸好後豆腐會略為出水，將水倒掉即可上菜！']"
78,香煎雞胸彩椒炒藜麥飯,低熱量雞胸肉炒藜麥飯，打造不餓瘦身消水攻略！灑上印度咖哩粉的雞胸肉色彩艷麗，搭配彩椒和藜麥飯，簡單方便又健康滿分！,"['洋蔥 1/4顆', '黃甜椒 1/2顆', '紅甜椒 1/2顆', '雞胸肉 160公克', '食用油 少許毫升', '米 150公克', '藜麥 30公克', '咖哩粉 10公克', '玫瑰鹽 適量公克']","['平底鍋加熱倒入烹飪油，以中火煎雞胸肉，煎熟後取出剝絲備用。', '原鍋以中火炒洋蔥丁至香味溢出。', '放入紅黃甜椒快速翻炒。', '倒進藜麥飯，轉大火翻炒。', '灑上印度咖哩粉及玫瑰鹽調味。', '起鍋前拌入雞胸絲即可盛盤。']"
79,香草蔬菜魚肉藜麥粥,忙碌了一整天，晚餐來做一鍋料理吧！將無刺的鮭魚、纖維豐富的蔬菜、富含營養的藜麥飯，通通丟進鍋中，灑上百搭香草，熬煮成一鍋散發著異國風情的清爽粥品。對身體有益助消化外，亦可增添能量！,"['水 1200毫升', '香菇 3朵', '牛蕃茄 2 顆顆', '高麗菜 20公克', '紅蘿蔔 1/2根', '米 180公克', '四季豆 3根', '藜麥 少許公克', '菠菜 100克', '鮭魚 200公克', '金黃蒜油 15毫升', '百搭香草 10公克']","['起一平底鍋，乾煎鮭魚，煎至雙面均呈現金黃色取出，放涼後剝碎。', '以原鍋不倒油，直接翻炒高麗菜、紅蘿蔔及香菇片。', '倒入藜麥飯與食材拌炒均勻。', '倒入水，以大火煮開後轉小火。', '再加入番茄、波菜與魚肉一起拌煮，待波菜熟成即可關火上桌。']"
80,孜然田園牛肉捲+藜麥飯,小周末，來道西班牙Tapas吧! 以大漠孜然風味料為牛肉片調味，再搭配小黃瓜片一起享用，同時感受牛肉與蔬菜清爽脆口的味覺感受!,"['小黃瓜 1根', '牛肉薄片 100公克', '食用油 少許毫升', '米 1公克', '藜麥 少許公克', '孜然風味料 2.5公克']","['牛肉片灑大漠孜然醃製5分鐘', '小黃瓜削皮刀直向削出長片備用', '平底鍋倒入烹飪油並將牛肉片煎熟', '牛肉片平鋪於攤平的小黃瓜片上方成捲即完成']"
81,鳳梨檸檬蝦球,新鮮蝦仁裹上一層薄薄的麵衣，將鮮甜鎖住，沾一點酸甜的奶香醬，除了能有效減緩油膩感，且酸甜醬最適合與海鮮一起食用，能適度引出海鮮的自然甜味，使蝦子的味道能更加突顯不被掩蓋。,"['雞蛋 2顆', '蝦仁 100公克', '檸檬 2顆', '鳳梨罐 1罐', '煉乳 20毫升', '酥炸粉 適量公克', '米酒 少許毫升', '美乃滋 1公克', '鮮磨白胡椒 10公克']","['蝦仁加入少許米酒、白胡椒，醃製5分鐘。', '雞蛋攪拌均勻，倒入蝦仁中。', '將蝦仁沾附酥炸粉。', '蝦仁下鍋油炸至金黃色即可盛盤。', '另備一空碗調醬汁，倒入美乃滋、小磨坊淡奶、檸檬汁攪拌均勻。', '食用時，蝦仁可搭配鳳梨、檸檬片及沾醬一起食用。']"
82,翡翠乾果炒飯,與一般常吃的中式炒飯較不同的是，品嚐時，義大利香料遇熱釋放出的陣陣清香，讓人彷彿置身異國，雖然僅有香料與堅果拌炒，但每一口都是豐富的味覺饗宴。,"['雞蛋 1顆', '米飯 2碗', '紅蔥粉 少許公克', '白芝麻 7公克', '堅果 7公克', '洋香菜葉 10公克', '鮮磨黑胡椒 10公克', '義大利香料 7公克']","['蛋打散成蛋液、堅果壓碎。', '起油鍋，倒入蛋液與白飯炒至蛋液包覆米粒。', '倒入白芝麻及調味料略炒。', '加入堅果稍微拌炒即可盛盤。']"
83,檸香奶油焗蔬菜,焗烤的口味向來受小朋友歡迎，小朋友常不愛吃蔬菜，做成焗烤口味也許就能讓他食指大動了! 這也是請客時很有賣相的豪華蔬菜呢!,"['洋蔥 1/2顆', '大白菜 100公克', '洋菇 50公克', '三色豆 50公克', '鮮奶 30毫升', '鮮奶油 26毫升', '太白粉 14公克', '芝士 80公克', '檸香椒鹽 適量公克']","['將鮮奶、鮮奶油、芝士、太白粉調勻備用。', '起油鍋先將洋蔥炒香，再加入洋菇略炒，續加入大白菜、三色豆及檸香椒鹽拌炒，最後加入奶醬煮熟。', '盛於容器中，灑上芝士及少許檸香椒鹽，放進烤箱，芝士呈金黃色即可。']"
84,神秘薯餅,入口前，傳來一陣淡淡的奶油香氣及孜然清香，粒狀的孜然味道較濃郁，但因這道菜使用的孜然不多，所以味道反而清香許多，咀嚼時，咬碎的孜然搭配薯餅的鹹香，真是一道老少皆宜的小點啊！,"['馬鈴薯 2', '白芝麻 適量公克', '麵粉 適量公克', '奶油 20公克', '鹽 5公克', '新疆孜然 10公克', '鮮磨白胡椒 適量公克']","['馬鈴薯加入調味料拌勻。', '加入些許麵粉拌勻', '熱一平底鍋，放入奶油至融化後，將馬鈴薯絲平鋪在鍋中成圓餅狀，以小火煎15分鐘至表面焦黃時，翻面再續煎至金黃色即可。', '盛盤後灑上白芝麻即完成。']"
85,蔥爆孜然肉片,里肌肉醃漬後，不僅肉汁被鎖住，入口時也很滑嫩，不會感到乾柴，烹調時，與大漠孜然風味料一同拌炒，香料緊緊地依附於肉塊上，咀嚼時還會傳來陣陣孜然香氣，搭配蔬菜清脆爽口的口感，讓人忍不住一口接著一口。,"['洋蔥 1/2顆', '水 30毫升', '青蔥 2根', '紅甜椒 1顆', '香油 20毫升', '蛋白 1顆', '豬里肌肉 500', '米酒 30毫升', '薄鹽醬油 20毫升', '紅糖 7公克', '太白粉 42公克', '鹽 5公克', '蒜頭 3瓣', '孜然風味料 35公克']","['起熱鍋以冷油將醃好的里肌入過油至8分熟。', '以兩大匙油爆香蒜片後放入里肌肉片及蔬菜拌炒。', '再加入新疆孜然粉(2大匙)、醬油(1大匙)、糖及水一同拌炒。 ', '最後於起鍋前淋上少許香油即可。']"
86,辛香雞肉沙拉,這道是在材料運用上可以很靈活的溫沙拉，冰箱裡有的蔬菜都可以使用，能同攝取蔬菜的纖維質跟肉類的蛋白質，是很有飽足感又兼具營養的一餐。,"['三色豆 20公克', '棒棒腿 5支', '美生菜 3片', '薄鹽醬油 15毫升', '辣椒 1/2根', '金黃蒜油 少許毫升', '鮮磨黑胡椒 少許公克', '日式唐辛子 適量公克']","['先將鍋子入鍋後，倒入些許蒜風味油及辣椒片。', '將雞腿下鍋，蓋鍋蓋，悶煎約4分鐘。', '待腿肉表皮煎成酥脆金黃，下醬油、黑胡椒調味。', '將三色豆下鍋稍微拌炒後熄火。', '盛盤，撒上少許日式唐辛子即完成。']"
87,酥炸奶香豬肉條,當里肌豬肉先生碰到小磨坊玉米濃湯小姐，融合創意的混搭口味。酥炸後的豬肉條，一口咬下的同時，又散發淡淡的奶香味，這種創意組合真是清爽可口讓人一口接一口 。,"['雞蛋 1顆', '豬里肌肉 250', '食用油 45毫升', '米酒 10毫升', '薄鹽醬油 10毫升', '金黃蒜油 10毫升', '鮮磨白胡椒 2.5公克', '乳香玉米濃湯 15公克']","['調用玉米濃湯粉醃製', '加入白胡椒粉', '接著加入玉米粉攪拌，此時同步熱油鍋。', '將豬肉條分搓夾入油鍋中油炸，炸至熟成金黃色即可取出瀝油。']"
88,孜然燉羊腿,孜然搭羊肉有去腥提味的作用，所以很多羊肉料理都會搭配孜然香料，再加上米酒隊肉質有軟化作用，因此即使烤了一段時間，肉質仍然軟嫩，再搭配黑胡椒的微辣香氣，真的很適合再搭配一杯啤酒啊!,"['羊腿(羊排) 2支', '米酒 100毫升', '砂糖 30公克', '素蠔油 15公克', '蒜頭 12瓣', '老薑 15-20公克', '新疆孜然 20公克', '金黃蒜油 30毫升', '玫瑰鹽 少許公克', '黑胡椒粒 20公克']","['薑片、蒜頭、黑胡椒粒、新疆孜然一起爆香之後加入米酒、砂糖、素蠔油。', '放入羊腿用中火煮約2分鐘，再改用小火煮約10分鐘至收汁即可。', '放入烤箱以180度烤約10分鐘。']"
89,五香蹄花肉,中式滷包的基本調味成分，肉桂與小茴香的木質香氣，使其料理調味芳香有層次。滷包的顏色以茶褐色較為常見，可用於豬、鴨、魚的醃滷及紅燒菜色；越南及印尼則常用於熬燉及油炸品的調味搭配。台灣料理則常見於豆干、牛肉乾、茶葉蛋等滷製。,"['辣椒 2根', '蒜頭 2瓣', '豬腳肉 600公克', '蘋果西打 300毫升', '老薑 50公克', '米酒 100毫升', '薄鹽醬油 100毫升', '萬用滷味包 1包']","['豬腳洗淨過油備用', '將所有食材與調味料一起烹煮45分鐘即可']"
90,蒜香油蒸雞,新鮮的棒棒腿以蒜風味油及醬油醃製入味，利用蒜風味油將腿肉的肉汁鎖住，讓腿肉嚐起來入味又多汁。,"['青蔥 1根', '棒棒腿 8支', '米酒 10毫升', '紅糖 5公克', '金蘭醬油 10毫升', '金黃蒜油 15毫升']","['[準備步驟]將青蔥切蔥花', '將棒棒腿以蒜風味油、醬油、糖、米酒醃製20分鐘。', '將棒棒腿放入電鍋內，外鍋倒入1杯水，蒸30分鐘取出。', '灑上蔥花即可上桌。']"
91,蔥油醬拌麵,Q彈的麵條吸附醬色並以蔥風味油拌勻，麵條沾附油蔥香，散發著濃濃的紅蔥香氣，而且輕鬆即可完成，省去爆香，仍然吃得美味又健康。,"['青蔥 1根', '細麵 1捆', '金蘭醬油 7毫升', '金黃蔥油 30毫升', '玫瑰鹽 5公克', '白胡椒粉 適量公克']","['青蔥切蔥花', '將1大匙蔥風味油、醬油拌勻成醬汁備用。', '煮一鍋滾水倒入1大匙蔥風味油，並烹煮細麵。', '接著灑玫瑰鹽調味，待麵熟即可撈起。', '將細麵與醬汁拌勻，灑上白胡椒粉調味。', '灑上蔥花即可上桌。']"
92,迷迭香煎雞腿排,運用蒜油及迷迭香醃過的雞腿經過高溫烤過後，香氣依舊，非常美味!善加利用香辛料的特性，不但可以讓平凡的食材更添風味，還能變化出不同口感層次的異國風料理。,"['洋蔥 1/2顆', '去骨雞腿 1隻', '雞高湯 25-30毫升', '黃甜椒 1/4顆', '紅甜椒 1/4顆', '牛蕃茄 1/2 顆顆', '米飯 1碗', '鮮奶油 15毫升', '起司粉 30公克', '無鹽奶油 45公克', '白酒 10毫升', '鹽 7公克', '金黃蒜油 15毫升', '金黃蔥油 15毫升', '黑胡椒粒 17公克', '迷迭香葉 7公克', '俄力岡葉 7公克', '百里香葉 7公克', '白胡椒粉 適量公克']","['將醃過的雞肉皮朝下煎至上色，放入烤箱中上下火250度烤約20分鐘取出備用。', '用奶油將洋蔥丁炒香炒軟，加入牛番茄丁及紅、黃甜椒絲稍炒', '加入白酒，再加入高湯，大火煮滾後以小火熬製10-15分鐘。', '以果汁機打成泥狀，過濾於醬汁鍋內，加入鹽、白胡椒粉、俄力岡葉稍煮，再加入鮮奶油，即為醬汁。', '鍋內下蔥油加入百里香、雞高湯煮滾後加入白飯，鮮奶油，起士粉調味拌炒過，起鍋前加入奶油拌入飯中即可。', '將飯盛盤後再將雞肉切塊擺上即可']"
93,番茄羅勒佐火烤大蒜麵包,充滿蒜香的法國麵包，沾著自製的義式番茄羅勒醬，就像吃餅乾一樣，爽脆可口，很適合當作朋友與朋友聚會中，邊吃邊聊的小點心。,"['牛蕃茄 2 顆顆', '法國麵包 1條', '紫洋蔥 1/2顆', '金黃蒜油 60毫升', '玫瑰鹽 2公克', '鮮磨黑胡椒 2公克', '羅勒葉 2公克']","['麵包切片兩面塗上蒜風味油', '牛番茄去皮去籽切丁，紫洋蔥切絲。', '平底鍋熱鍋，放入切片麵包烤至金黃色盛盤。', '將牛番茄丁、紫洋蔥絲、蒜風味油、黑胡椒、玫瑰鹽、羅勒葉混合拌勻，放至麵包上即完成。']"
94,南洋咖哩菠蘿盅,東南亞盛產菠蘿，而菠蘿本身也是一種清甜解膩的水果，如果你有空走訪一趟東南亞國家，你會發現他們的生活中有不少菠蘿製作的小吃。將香辛料搭配椰漿炒出濃郁香辣的椰奶醬香，椰奶本身具有緩解辣之效用，因此醬汁嚐起來辣卻不嗆，再藉由菠蘿本身釋放的酸甜，石栗籽爽脆的口感，完美呈現鹹甜酸辣四種味型的美妙融合。,"['水 160毫升', '菠蘿(鳳梨) 550克', '食用油 15毫升', '紅糖 5公克', '砂糖 10公克', '石栗籽 6粒', '蝦醬 15公克', '紅蔥頭 30公克', '蒜頭 10公克', '南薑 15公克', '薑黃粉 4公克', '椰漿 240毫升']","['紅蔥頭、蒜頭、南薑切成碎，辣椒乾泡水後去籽切碎，石栗籽切碎。', '將菠蘿取肉留皮成菠蘿盅，果肉切塊並以沸水汆燙備用。', '起一平底鍋放入沙拉油以中火炒香紅蔥頭、蒜頭、南薑、辣椒乾、石栗籽和薑黃粉。', '原鍋再倒入水和椰漿拌炒。', '接著加入菠蘿和糖一同拌炒均勻。', '火力轉小火煮約10分鐘，直至波蘿變軟再裝入菠蘿盅裡即完成。']"
95,黃金脆雞椰漿飯,以香蕉葉襯底的椰漿飯一端上桌，好像瞬間來到東南亞的餐桌上，散發一股清香濃郁的椰香味，將醃製一天一夜的雞塊炸過後，外表香酥裡頭肉質軟嫩，再搭配一些清爽的黃瓜、蕃茄等蔬果，解膩好下飯。,"['雞蛋 1顆', '水 180毫升', '水 適量毫升', '牛蕃茄 1/2 顆顆', '檸檬 3顆', '紅蔥頭 15公克', '蒜頭 10公克', '帶骨雞腿 800公克', '大黃瓜 1/2根', '玉米粉 30公克', '中筋麵粉 20公克', '長米 2公克', '香菜根 3個', '嫩薑 3公克', '棕櫚糖 10公克', '食用油 500毫升', '老薑 5公克', '香茅 10公克', '鹽 5公克', '椰漿 50毫升', '紅辣椒粉 10公克', '咖哩粉 30公克']","['將蒜頭、香茅、香菜根、紅蔥頭、薑加入適量的水用調理機打成泥狀', '將泥狀醃料倒入鍋中，再加入印度咖哩粉、紅辣椒粉、棕櫚糖、鹽、雞蛋拌勻。', '將長米濾乾加入椰漿、水、薑片、香茅放入電鍋中啟動煮飯模式，煮好後不掀蓋，燜10分鐘即可。', '拿出醃製1天的雞塊，拌入玉米粉、中筋麵粉。', '拿出醃製1天的雞塊，拌入玉米粉、中筋麵粉。', '將沙拉油以中火燒熱，放入雞塊炸至金黃色取出。', '再將火力轉為大火，將方才的雞塊回鍋炸至雞肉香脆即可。', '盛盤以黃檸檬、牛蕃茄、大黃瓜作為清爽解膩之配菜。']"
96,椰炒香辣蝦,新鮮的蝦子以南洋咖哩的方式燴煮，除可保留蝦子本身的鮮甜，亦能將其鮮味釋放至醬汁當中，使醬汁多了海鮮的清甜味，退去蝦殼的蝦肉，吸附飽滿醬汁，搭配米飯一起食用，香辣清甜又下飯。,"['食用油 30毫升', '草蝦 400公克', '紅辣椒 1根', '鹽 5公克', '紅蔥頭 20公克', '蒜頭 5公克', '棕櫚糖 5公克', '薄荷葉 少許片', '朝天椒 5根', '薑黃粉 15公克', '椰漿 200毫升']","['將蝦修剪去鬚腳備用。', '紅蔥頭、蒜頭、朝天椒切碎。', '起一平底鍋倒入沙拉油，依序炒香蒜頭、紅蔥頭、朝天椒。', '原鍋再加入黃薑粉、椰漿、棕櫚糖拌炒。', '原鍋再加入蝦子，炒至蝦殼變紅，燜約5分鐘，起鍋前以鹽調味微拌炒即完成。 起鍋以紅辣椒、薄荷葉裝飾既可。']"
97,椰香金雞翼,雞中翼沾附滿滿的香料，先以煨煮的方式將雞中翼煮至入味，吸附椰香醬汁與鹹甜，再以高溫油炸迅速鎖住肉汁，有別於一般炸雞，南洋風味的炸雞中翼，絕對超乎你的想像，一口接一口、一支接一支愛不釋手。,"['水 120毫升', '雞翅(三節) 12支', '食用油 500毫升', '鹽 5公克', '紅蔥頭 5公克', '蒜頭 5公克', '南薑 15公克', '棕櫚糖 5公克', '(皺葉)檸檬葉 3片', '椰漿 120毫升']","['先將雞中翼劃刀。', '將檸檬葉去梗切碎，紅蔥頭、蒜頭、南薑切碎。', '將鍋子加熱，倒入椰漿及蒜頭拌炒，炒至蒜味出來。', '原鍋加入紅蔥頭、南薑、檸檬葉持續拌炒。', '原鍋轉小火倒入棕櫚糖拌炒，接著倒入清水炒勻。', '原鍋加入雞中翼拌炒8分鐘直至收漿呈白色，即可以鹽調味。', '接著將雞中翼撈起，以餐巾紙稍微吸乾醬汁。', '將雞中翼逐支放入油鍋中，炸至上色時撈起； 此時原油鍋再將火調大，待溫度上升後，將方才的雞中翼回鍋快速炸至酥脆即可上桌。']"
